episode,reward
121,483.4124717665727
122,485.6040996899815
123,483.25690076899826
124,487.44860291293105
125,487.3099857873975
126,485.47843037241563
127,487.4545096842482
128,491.63351929501573
129,487.7549927176211
130,487.7679896776648
131,486.41084547912584
132,482.20874630061485
133,491.6396092263543
134,488.45007385252046
135,484.9101813996545
136,489.66544713732225
137,489.7640056533926
138,482.22995155778926
139,489.7323005933473
140,484.14963611485797
141,485.76597528760846
142,489.85857247561535
143,481.228399091079
144,479.02119316155756
145,485.6105096948922
146,483.5861972133105
147,481.90834957110354
148,485.2402359102967
149,487.4443731646681
150,481.2572975648041
151,487.5695262203823
152,482.074179740758
153,485.5941460874609
154,484.10253322074743
155,482.86983351143357
156,487.48117704368553
157,483.2300051362226
158,489.5154332345742
159,479.10509303204066
160,479.06971084133113
161,477.0599385883636
162,476.99859989329474
163,485.453797580662
164,483.3873023417631
165,481.2675787045086
166,476.0389776051106
167,489.6617793830737
168,487.2640071149997
169,481.3565280789411
170,483.4096995221069
171,484.2061621618016
172,483.3595184503164
173,480.17616161291943
174,483.23929908288596
175,478.2289449408701
176,477.27351018187005
177,487.8152105967794
178,474.0539077886236
179,477.77589022955766
180,487.51049884802705
181,485.59985037220616
182,483.39893196906837
183,474.0013156365524
184,485.3538037271775
185,483.2695759448462
186,479.8583861588421
187,481.34193461952265
188,481.8149312847792
189,479.05008002754676
190,479.0874693077044
191,484.03751711532874
192,491.6411101315245
193,481.7123034438975
194,483.3866285003146
195,489.6219544492386
196,480.8499432127406
197,479.6643588222979
198,485.6385184835024
199,483.05054645787624
200,485.541923807727
201,484.34954203128314
202,487.8205182056895
203,485.5582788743483
204,474.74270065929636
205,483.4234823142594
206,485.1547703824179
207,484.2457503575544
208,482.15665439695596
209,481.46588973854625
210,477.26539599856085
211,481.04061102908554
212,486.4886396398841
213,483.8875969044572
214,483.98905097366656
215,479.6207419307915
216,480.0822939588617
217,487.8097644243631
218,481.9433707868422
219,476.6899457127674
220,488.52396235350943
221,482.900520709251
222,487.69232254190143
223,482.3074365730777
224,489.82197227181365
225,480.8249838065676
226,481.9776511762466
227,486.6007755025467
228,483.43126382870105
229,486.4345321462603
230,481.18715165955064
231,484.22047392819024
232,481.4381915354059
233,479.96313515593664
234,479.46926322138745
235,481.4500795848688
236,487.31022573643855
237,487.37463884208205
238,484.467295135524
239,479.2257555649379
240,481.66502510411175
241,479.63325776945055
242,485.64788820920154
243,483.4328772354216
244,487.50830151965835
245,485.2261878530873
246,480.4496957020515
247,483.42245245803815
248,484.23654681433885
249,483.17964221764396
250,477.9282100498418
251,476.21258742464806
252,481.51060188518494
253,477.0644977033153
254,490.6028220319959
255,484.15544577522076
256,481.9844361131833
257,484.0263840038427
258,485.17477601429397
259,489.38819094864544
260,478.8934873373804
261,478.97727529740166
262,482.4672386976161
263,480.63807829322565
264,482.23658678495997
265,488.1591773057491
266,485.2399250515617
267,480.688314259074
268,476.65123493308926
269,482.44273820664034
270,484.1064742003683
271,483.3196780621853
272,488.25326141892714
273,476.853936357901
274,481.09700612943845
275,488.2380474581627
276,475.7542390395426
277,484.1643279882656
278,488.4429953475835
279,484.9834685761791
280,478.0196277172157
281,485.9725329310301
282,481.6635349548122
283,490.4071970565817
284,483.29926857562975
285,481.95302356398554
286,483.96041014065884
287,485.11044815800597
288,486.0809180559297
289,475.82912864224147
290,486.03357757675997
291,479.61988032117875
292,470.2547733204571
293,484.94650908627955
294,475.31981567854933
295,479.81135831566763
296,481.0674354116485
297,484.8100374172401
298,480.59513920070805
299,481.04521014749196
300,483.24541080753977
301,470.1498083466457
302,483.0469611151189
303,485.2530058815678
304,477.8599892818906
305,479.03262455439346
306,486.3069165942535
307,481.2249718031292
308,479.3668015282454
309,481.8252402859874
310,476.49037655981135
311,478.8282767451359
312,481.7516442306273
313,475.7882732852443
314,482.2315613623251
315,474.8403612056037
316,479.8416838199048
317,485.9484712975019
318,484.1953172289481
319,481.31069009414034
320,482.22291274971565
321,481.45041496718017
322,480.34444656183894
323,485.44890920984363
324,475.44033511604295
325,484.0196812890372
326,477.55226353752016
327,478.26166870961606
328,481.98032528211706
329,473.59989187351323
330,475.7180992876078
331,480.13263383133364
332,486.2248296103603
333,482.99041497413623
334,486.14984415382884
335,478.9357529821045
336,482.22676289544137
337,487.25576720080835
338,480.5523992952707
339,481.8376506165996
340,486.91184970936615
341,480.32169287410886
342,476.65879368666947
343,488.45424667294884
344,479.18647065880464
345,473.1916472290937
346,480.0607376019452
347,483.40022405701495
348,483.2486439837242
349,485.63718355399993
350,481.2267961538834
351,482.1305222568371
352,473.4970783173474
353,478.881610680023
354,473.6345996224995
355,482.6597117461758
356,481.5884577918265
357,480.28314570393513
358,484.9375197210865
359,482.0556425567272
360,484.83848745921034
361,481.50204176045406
362,477.9048268949936
363,483.9079063772501
364,480.51431445343934
365,474.4657673545706
366,480.7358510735216
367,480.0649654962131
368,482.4565065515823
369,484.4470990088124
370,482.03249772921293
371,485.08295809057233
372,483.0494574120252
373,477.9147692783984
374,483.11223909947785
375,482.4518451348794
376,483.16102221369493
377,483.9090084694467
378,483.0924863676923
379,485.44567596662057
380,487.4548713318957
381,479.30069794967443
382,486.28396516393343
383,483.3792050094089
384,485.2326119267231
385,477.6589203452981
386,481.36341358206386
387,479.3933476890903
388,480.44745662449986
389,483.3218155786076
390,479.7873261910476
391,481.9230226546168
392,478.5674781656929
393,486.2622305668018
394,477.9159333012593
395,477.21847602723136
396,482.3489207408093
397,477.8608476221668
398,483.21390147090983
399,485.26717079042567
400,488.5409333972628
401,481.1061555916834
402,480.2530867903837
403,486.2137680044225
404,480.59674067182345
405,480.4857704909933
406,476.4197228267059
407,468.77685200819775
408,482.25183999013313
409,486.5952218229031
410,476.43209505568495
411,482.2780800174849
412,482.6435274323479
413,479.25562064426333
414,478.6101501812155
415,486.5386203184551
416,483.18108198588374
417,480.4652452669147
418,482.32041419230075
419,488.59387729716633
420,472.22103705131235
421,483.04744045270877
422,479.5885856155099
423,488.3368630101848
424,476.80918863288923
425,479.4577115213226
426,487.2807079910391
427,485.3581942598433
428,484.4366041854064
429,486.6527038024811
430,485.16076347729023
431,486.2175014144517
432,484.4710893463252
433,481.253490087092
434,482.3302804737551
435,486.64286000715475
436,481.0782798615962
437,480.8884741299944
438,479.1008929804596
439,486.6001911537144
440,481.3850296803774
441,480.38631223346823
442,482.2806390595866
443,482.07410932078415
444,478.39307917812926
445,487.45199890403194
446,478.6634568790633
447,480.103231159149
448,479.3428775492202
449,480.4511613336878
450,475.8656251333443
451,482.13544443151324
452,480.03361216141695
453,477.4475987970223
454,484.3800239068143
455,483.9585696556403
456,483.2677506103729
457,480.2804250247355
458,486.7960241845592
459,484.1417384940447
460,490.4666447766288
461,475.74742414230843
462,490.37098415369775
463,481.8776637593984
464,476.2313576594633
465,486.42556112340014
466,485.43154746099606
467,487.1574191754324
468,482.18870773863165
469,482.7378423836002
470,475.6933570595917
471,486.08975376742086
472,482.3106534375476
473,488.384216674296
474,483.24626361419314
475,483.38036845712264
476,476.27642431301797
477,480.8513635968188
478,485.58731914021445
479,487.5274498985185
480,485.64647231380616
481,484.33805690995484
482,479.89474795602854
483,489.5736926520934
484,487.27328136756574
485,484.59490899778393
486,482.26663897711865
487,484.124314160804
488,479.5372044740659
489,477.01020886967456
490,481.720389774974
491,474.62169223139006
492,482.02640855135917
493,486.6162507807101
494,475.80906690335223
495,476.4112836583863
496,475.88307599268364
497,468.5511805223178
498,479.819331506738
499,481.5446413835281
500,474.557457168183
501,477.29045908598937
502,479.93235035464045
503,479.6407281778857
504,481.78991898764207
505,487.3108780328956
506,478.8907369417052
507,474.78323050190556
508,477.8402986931719
509,477.79864065940495
510,478.6332186411069
511,481.78447013541944
512,481.89734273713924
513,481.84118439539077
514,486.2399909413185
515,471.5393452261134
516,478.6256128354644
517,473.752377075559
518,475.8355893995241
519,475.4969760886583
520,477.03084742886824
521,480.5644260948316
522,475.856989887008
523,477.49910720664906
524,480.6536837156042
525,479.59247791666724
526,483.22651838262885
527,476.48246769430483
528,476.8183542374424
529,475.79780328292725
530,478.68626946453384
531,474.52827635221706
532,471.16186213548883
533,477.50892276931245
534,480.09751965600645
535,478.6708144030618
536,476.86203153108744
537,484.40761795976226
538,483.29411346791704
539,479.71915278793784
540,474.5149348525652
541,477.08367859311244
542,483.99386387349296
543,481.2463638295413
544,480.12793566419253
545,478.3004274941578
546,483.1888936639478
547,477.6493476510866
548,486.3748490456591
549,482.3323768522601
550,484.2251712801819
551,485.93425962459287
552,479.97916775167755
553,484.1059960601672
554,480.1743168152557
555,480.623423328931
556,476.9625419512921
557,477.33829268812195
558,475.99796032242546
559,482.89497457579364
560,485.8067923283327
561,480.6674531858449
562,488.353304476108
563,484.3558477481324
564,484.3558311770165
565,485.0679705461676
566,484.42182633398284
567,482.16823872196113
568,480.3238296000664
569,474.35389548297053
570,476.00753577012847
571,475.4278157743193
572,483.86504766129775
573,485.5220538589951
574,481.8887912577912
575,479.4782328127996
576,478.40614559078784
577,479.91429798671624
578,484.13888593230206
579,482.0667559765264
580,478.41321958319327
581,485.97432264373765
582,472.292873291401
583,482.74313123281473
584,479.11872130093025
585,485.0017686361988
586,479.8295294726697
587,476.54251848172055
588,471.3675088210398
589,480.58068649321837
590,479.2973457752694
591,472.45686035435045
592,481.33443827676024
593,478.91945057124497
594,484.09770281495827
595,482.14100292848195
596,482.19094785231005
597,480.8975731676381
598,481.05270310683557
599,472.038372437175
600,485.07058514592063
601,475.98038538332554
602,477.1757666073928
603,473.7387129653184
604,482.07403697287305
605,471.72903074977063
606,475.0290358198427
607,477.8262598946664
608,478.854974902068
609,481.02994870273704
610,477.9279849412541
611,478.9694725764469
612,479.84797190138295
613,483.4071164000406
614,474.6302650837894
615,485.01542949350113
616,475.6805461030291
617,476.4569063259171
618,477.9007397717432
619,472.05495061107587
620,482.9373704264683
621,483.01625518950436
622,477.59510269346043
623,480.02547651726525
624,482.8455028645628
625,482.1746025993365
626,480.8228048315842
627,478.85891490715926
628,471.62599298930763
629,475.3001793439548
630,481.0397912433686
631,479.8708034985238
632,472.53410341327225
633,488.6428009600042
634,489.31339705861194
635,477.8412222856784
636,482.9327901919402
637,484.95900955962276
638,485.20334618631813
639,474.94400187369627
640,484.21708335001006
641,480.3625062850722
642,487.1957038100092
643,482.92877023170485
644,479.22056675214156
645,484.3417327065994
646,485.24235273309193
647,481.36285035698666
648,474.89462397894476
649,484.1057915036808
650,480.95044329774726
651,473.8129521926725
652,475.8167928018007
653,468.4085272605886
654,476.82975770761055
655,476.814461741965
656,468.6394548180897
657,472.4908657220064
658,469.5006790735022
659,475.6511126642949
660,472.95095331487937
661,479.0004279396804
662,482.402257191109
663,481.2153009252464
664,482.4331661640648
665,481.2087961548597
666,481.458218748319
667,476.9206783110864
668,484.1719990288091
669,484.22502125524363
670,473.49262683815397
671,477.0125377541783
672,476.7635486788944
673,476.6102810601538
674,476.6701094380083
675,474.4273179956167
676,479.22233483960656
677,477.23449855980556
678,485.2364138308505
679,477.8675556541799
680,482.92410048524374
681,479.06173551179165
682,477.12052290834407
683,479.82327697818124
684,476.3830090362584
685,486.455031812923
686,479.1828876957002
687,485.26606557080333
688,483.0824784682245
689,487.2180367242795
690,477.7730160741956
691,477.8148348887647
692,489.30443675394037
693,479.8018939939673
694,483.1541121783323
695,488.22026554756627
696,485.198141451619
697,484.4694793312236
698,488.24385726698637
699,481.92630790308567
700,484.28388044324333
701,476.8675786746194
702,482.83755962633904
703,483.10926276006046
704,482.360702158018
705,481.2710354963764
706,484.571543224506
707,484.445563703862
708,478.04313165300704
709,479.02501723864805
710,487.2807070187523
711,481.86796252490285
712,485.4361469022577
713,490.64339278580627
714,484.0192472009136
715,486.47475470779915
716,486.19898414132825
717,481.2484031354865
718,480.1760489171606
719,474.7736111166313
720,476.396829581453
721,480.03119287647553
722,484.4693589370126
723,480.0342542596083
724,486.3651606872413
725,484.30983087410175
726,488.4524821266455
727,485.04744411500155
728,482.1879583778019
729,476.77738377055886
730,488.4001003584138
731,485.0238982491939
732,483.31069493860355
733,486.60545009752894
734,484.2823884060433
735,486.14521300660283
736,484.77636726835783
737,478.25919943778587
738,484.06160525577826
739,488.29627500082285
740,478.8858758216109
741,484.09137662036954
742,485.08964571924366
743,489.4490846729189
744,487.29590961007386
745,484.64058640232537
746,483.0727661173671
747,484.27507700152574
748,475.803540917395
749,487.19497580064365
750,481.00243582052696
751,484.29318449176213
752,483.2643669934208
753,484.22719747439663
754,484.4931034520062
755,490.46578812222765
756,488.4982833106872
757,481.9445377961194
758,486.48069153239
759,483.0856791834781
760,486.40797831957724
761,488.4252179043976
762,486.2121340696494
763,484.41136929982554
764,486.29328299386157
765,485.42296786777405
766,479.70101730764037
767,482.0112700831979
768,484.0697622222833
769,478.09708441212734
770,481.12838331502235
771,477.8701957921868
772,481.646063234856
773,480.29286475017113
774,484.2590212502161
775,486.47327189872203
776,481.114588297006
777,483.8623513372004
778,486.16754623374965
779,485.17065040919846
780,482.5739822541151
781,483.0339642519944
782,485.19613513969244
783,483.0489936834346
784,483.0298981784986
785,481.8926819145608
786,475.08445200341237
787,483.657311960427
788,484.09293295508746
789,476.9051104243068
790,488.4418401315539
791,486.11058037413767
792,483.8176173942244
793,484.93625642962394
794,472.63410527182197
795,488.28380406741644
796,476.365270159873
797,476.86651705442387
798,471.85644215167173
799,484.25618457699
800,481.76071001741235
801,479.69126714860687
802,481.90518049342245
803,483.24915815377176
804,478.57905405703286
805,480.8877112411789
806,485.37983906062595
807,479.66089058020776
808,485.2323691976129
809,475.76860099792015
810,479.81707679856004
811,477.8086817473796
812,480.87326139064965
813,483.2637499945801
814,470.6374085668538
815,475.497849787364
816,480.68880054335466
817,483.07855556839564
818,476.77512375568296
819,483.079513161264
820,485.24335928842714
821,484.31159931165473
822,476.705938889343
823,483.24412371292556
824,487.43441677308493
825,473.72380617451284
826,472.6346959671857
827,480.3349546244711
828,480.98874096636905
829,484.2631109384443
830,472.50004554609706
831,469.31363232161607
832,481.941856954838
833,476.8829549077674
834,487.4896701678305
835,487.46414947604035
836,481.2109588272125
837,485.51178894858924
838,481.2730944465777
839,477.66711875054307
840,478.8891208574844
841,479.1682028868051
842,478.83962529081475
843,469.01467206819495
844,476.48700437323896
845,476.6563083303509
846,484.03365661383134
847,484.0820920256169
848,479.85395087785093
849,484.0466666699734
850,483.8948251721627
851,477.68905114165216
852,476.6941509765936
853,475.6109991140272
854,483.9754271195386
855,481.2928533147753
856,481.2979846105032
857,481.3494285568067
858,485.58881239318293
859,486.49171510434456
860,485.67276996383936
861,487.3343057495277
862,485.46317078240793
863,485.46494924463843
864,481.41000076107946
865,487.54310276876464
866,481.1041810267919
867,489.8128855867847
868,482.2224019563994
869,479.6656981533536
870,479.9733613520635
871,487.64319989173447
872,486.4350595594636
873,488.5814401571042
874,478.0313040789019
875,489.66174411512856
876,488.6450678130087
877,482.43731865506595
878,485.67659688122484
879,486.3874993502061
880,475.10267403508095
881,480.7500589906008
882,488.6151079469073
883,481.47665255567256
884,487.7145049129434
885,485.7074654203028
886,484.3111888097966
887,487.62668507229836
888,477.08498186611484
889,481.3047400066217
890,485.3359011571915
891,486.72477053953116
892,487.59514481478084
893,475.78623316925007
894,479.28843345401407
895,483.9303402797753
896,485.42272640417013
897,478.10368207800565
898,486.6483007901059
899,480.1924205014736
900,488.5987387637225
901,476.09350531296576
902,489.62963199419073
903,476.4457027287852
904,482.66749948535534
905,481.179119919494
906,483.0889766581426
907,483.29447985720134
908,483.12316321661757
909,487.5302858531635
910,484.2124795240953
911,477.9034130996089
912,481.4809587586873
913,487.42949260463536
914,485.40734698708377
915,482.2305823608676
916,487.36844850828555
917,479.6564115917638
918,476.2406399898874
919,486.5675389825567
920,488.5731597305288
921,481.88240940999094
922,485.6623703179287
923,483.2822714387836
924,483.4178309003277
925,484.2522559860236
926,486.6026120503995
927,478.2777001734364
928,483.54568263415274
929,483.1245330696658
930,485.1322418187517
931,488.2680387253369
932,486.21689393147113
933,484.0012077224065
934,474.81830919733056
935,485.7294823013018
936,487.54079816247724
937,479.1789725020821
938,485.6268061964576
939,484.46366371893004
940,477.2514506670925
941,487.63237733780176
942,483.7981040326928
943,485.69024902962656
944,485.66241043568056
945,485.82445910679377
946,480.25949881535985
947,487.81290998830127
948,485.67214203428307
949,483.6675330241463
950,484.3537018689174
951,481.559966772078
952,487.78164726449126
953,484.53470530483827
954,482.68090940531437
955,487.7730517586792
956,487.84276243565387
957,487.75536684508006
958,487.69259196567356
959,483.2269225529537
960,478.3754014422558
961,468.31467948711366
962,489.8470376061007
963,483.2272304414793
964,482.41134140969893
965,479.4177574459995
966,485.2533888127411
967,487.5669074697635
968,487.67112514573523
969,481.44591260316224
970,476.11851466675904
971,482.3877028645903
972,482.0763933909412
973,488.61287252525295
974,479.60085766546433
975,486.2052001262678
976,483.30777971871515
977,484.1895902629089
978,488.68987180662714
979,480.253321582301
980,486.6357135361586
981,480.9998147005676
982,487.5668752990353
983,481.3555985364993
984,479.8397473077182
985,485.7920522042997
986,481.4246822644932
987,486.6196730891497
988,487.64506356247205
989,478.05604876418744
990,476.2080008240111
991,476.2371582093888
992,483.62015306204563
993,479.5459351262882
994,484.4514108096478
995,478.2552549493245
996,476.3837128664758
997,482.42423463513364
998,480.2244864477233
999,485.46035857069813
1000,483.6645741886854
1001,477.4909060190734
1002,485.9005154568778
1003,481.4318013223288
1004,484.159047492284
1005,479.2760211891783
1006,485.4483119019858
1007,483.59988813081395
1008,483.6415833509588
1009,485.875494409737
1010,481.4028761337919
1011,485.83290578053266
1012,475.2319842199293
1013,484.6990332937703
1014,475.01014615449657
1015,478.08035585569274
1016,483.6438165549429
1017,481.8269395066738
1018,478.40952933377497
1019,485.4640758013545
1020,481.65735188930574
1021,481.65899469731715
1022,475.4919728380194
1023,477.11912082660047
1024,474.61895893148557
1025,481.392043896096
1026,478.4685152958146
1027,485.894197591489
1028,479.6570185410352
1029,477.2467770402824
1030,477.35064030089245
1031,477.9128396426211
1032,477.4980227014505
1033,482.6498170514114
1034,479.69746918183034
1035,485.8382763879848
1036,477.3180586337894
1037,482.4322271636445
1038,481.8923975270655
1039,475.4400183465051
1040,479.4209319881341
1041,476.2908935893247
1042,472.3305983164
1043,476.0433393587776
1044,481.89472921730135
1045,480.4089315983479
1046,471.62520523732496
1047,475.3825103455733
1048,475.44849798794525
1049,475.48206291881087
1050,466.7162143203566
1051,482.6187894897824
1052,476.3271986463402
1053,481.6865569979954
1054,477.4965933297838
1055,481.8418656718547
1056,473.7160872795609
1057,467.2186464760842
1058,475.6562995677492
1059,482.37724537956296
1060,477.0649266655076
1061,475.1848449492164
1062,469.2510171758586
1063,479.8848803955118
1064,472.5215529407132
1065,479.4211461855664
1066,475.5080739284634
1067,470.2546777216396
1068,472.54072112954964
1069,477.67767159919237
1070,469.578861806807
1071,473.2716110710821
1072,476.49245207562126
1073,480.43231619364485
1074,479.43596324781987
1075,483.6791121529744
1076,481.514811165475
1077,478.29729181888104
1078,481.70075523267934
1079,486.47365158081857
1080,478.00222759509694
1081,479.25512129058103
1082,475.91545525598707
1083,478.4885665498423
1084,480.41456011177394
1085,473.28894889991784
1086,472.14362481440406
1087,480.22306590943566
1088,482.502866383268
1089,479.6700275862377
1090,478.5199740138369
1091,475.14146382736885
1092,478.2115643995033
1093,479.42380527102534
1094,481.4440813854423
1095,479.6223033077573
1096,481.5833631269798
1097,479.6177684527944
1098,479.29364762359387
1099,475.2971733150145
1100,467.1135174550904
1101,474.2395254066237
1102,478.12480715378047
1103,476.5343280241669
1104,474.03083415689963
1105,470.186581773451
1106,479.20758971843406
1107,478.4748073591629
1108,477.63651351444526
1109,472.19718504316955
1110,479.4648309724018
1111,469.15991139400234
1112,468.46801062350863
1113,480.9990028001239
1114,474.16104122818115
1115,475.0887257134916
1116,473.64727167060016
1117,479.6114369711014
1118,485.65042014533674
1119,475.2943043544862
1120,478.08806847093587
1121,481.43514694368514
1122,480.0872605934407
1123,480.7018498912077
1124,477.9959453036654
1125,475.335421032173
1126,470.8113180880935
1127,479.27457829463145
1128,483.1423703812995
1129,475.4901274615061
1130,477.2992183949744
1131,474.6938040666481
1132,480.0971077100983
1133,477.1097212149582
1134,473.9010835723899
1135,479.15445904749663
1136,480.0598671730582
1137,479.4915036073482
1138,483.6217999009953
1139,475.16664007055886
1140,473.05784157350365
1141,476.10691553095194
1142,472.89522858138656
1143,479.2940153787493
1144,477.2423158489286
1145,478.0603560299653
1146,481.3068128724212
1147,478.3246846790467
1148,477.23807184539294
1149,472.7236653098982
1150,470.00363722294395
1151,469.1043110829196
1152,478.25116231390535
1153,473.11506046441326
1154,477.3165033642591
1155,475.3680236070211
1156,470.3285477632997
1157,473.15941060211554
1158,480.4863462723034
1159,481.306995731681
1160,477.9367442424008
1161,482.4456100403506
1162,479.2563814145727
1163,485.70461650463557
1164,479.71284353797483
1165,479.2251683550938
1166,487.518124884054
1167,478.2484634591453
1168,477.8060676271491
1169,483.8608780662964
1170,482.71385658623535
1171,475.05031071928295
1172,470.76452259070055
1173,475.51120985501296
1174,479.2764442798079
1175,479.4793413284333
1176,481.2919499946068
1177,478.4507105412911
1178,485.484181801346
1179,483.51324320661377
1180,483.6858981080416
1181,488.6672102098751
1182,487.8623580679024
1183,485.42318771249666
1184,483.6933320575139
1185,472.72725840814053
1186,477.71429509166614
1187,472.21832879865786
1188,479.09984858253773
1189,476.0448904093341
1190,480.1906606324956
1191,477.1043791136033
1192,473.86077166629354
1193,478.2434133866059
1194,482.48400525940855
1195,482.5191132913128
1196,480.03278825270286
1197,475.6531594975115
1198,488.4998472101987
1199,481.076085417235
1200,482.30730493554745
1201,479.9564791654063
1202,476.6495993300664
1203,484.44767189581376
1204,477.91539536102374
1205,485.2206571794876
1206,480.0571398493364
1207,486.2572346581291
1208,484.2618422647487
1209,482.30394836033196
1210,485.25258143861635
1211,483.09657125120486
1212,480.93980406075457
1213,472.30219054072035
1214,482.1269849226881
1215,476.71174676329093
1216,484.2552031849511
1217,476.33453793585284
1218,478.8577289667371
1219,482.2612036119465
1220,481.92034288177877
1221,486.4875327606075
1222,472.56631751326046
1223,486.56736701455304
1224,484.28416673427347
1225,487.50099150060487
1226,484.12609957384586
1227,484.26798158166
1228,490.5046022428898
1229,486.3500231379811
1230,482.2665296289697
1231,484.13947524137564
1232,476.2741807224817
1233,484.05801126837184
1234,480.97133106049796
1235,480.9249843471993
1236,482.4863365507477
1237,476.2804770975485
1238,487.1397975646287
1239,481.0981132198265
1240,484.65811688272106
1241,481.932914757765
1242,484.33260149426275
1243,479.7088097199853
1244,486.4588474675005
1245,483.77734122054744
1246,481.8768750796201
1247,480.2765694472703
1248,477.68536915429064
1249,477.9215732565883
1250,481.2460844735375
1251,473.70932660333665
1252,482.0860825243805
1253,484.0474596036563
1254,482.8900529252659
1255,486.32514779251886
1256,488.3925533271127
1257,482.4001254385611
1258,477.93391897629374
1259,472.9553305991195
1260,478.8121102106379
1261,484.2753064298834
1262,487.30467660861694
1263,477.8949448428099
1264,480.88724557297047
1265,484.40186243677755
1266,481.74035364148995
1267,475.83761906725323
1268,483.00728844839614
1269,485.2144924288851
1270,482.66530431315397
1271,486.23883465093354
1272,479.46353201750725
1273,479.93914364254647
1274,484.0824440325529
1275,473.1189395918656
1276,482.5092428243787
1277,486.4835677882679
1278,473.4044160734025
1279,481.97719527219493
1280,482.4763504841309
1281,475.8107411887996
1282,484.0378366482841
1283,483.31184878342583
1284,485.4584479069954
1285,489.4213381477767
1286,487.51816130965153
1287,478.26585944102715
1288,489.8770119151809
1289,482.1903141598674
1290,486.2411422555072
1291,478.14839871960373
1292,475.900256947199
1293,482.2825864106186
1294,477.82209707824103
1295,473.2469371660099
1296,479.9303599035744
1297,476.6277062375949
1298,481.02728505075584
1299,475.9330124463752
1300,478.74630729773725
1301,482.84978361369133
1302,482.07022179460444
1303,478.85701815601783
1304,475.18226395968577
1305,482.2623787886845
1306,482.0765775185595
1307,483.3962971077059
1308,479.8836516451164
1309,481.2304678976068
1310,473.695105004521
1311,481.79816261331973
1312,476.50617175372975
1313,474.66277428195053
1314,480.90441154576666
1315,479.97767493280566
1316,472.8998594285369
1317,477.05539159496425
1318,475.5054052497103
1319,476.67630780002605
1320,474.5121164938487
1321,475.61987764526185
1322,475.35467210705013
1323,481.34473584707195
1324,473.2335423726241
1325,481.14540091681016
1326,472.0367937735253
1327,477.103025349517
1328,479.11112814234974
1329,477.871388164373
1330,473.1099707579972
1331,476.88324350605916
1332,473.66354168247847
1333,474.5738760244504
1334,465.6304004614911
1335,468.8796016343004
1336,477.2237744183355
1337,477.046852388576
1338,479.9384454154279
1339,469.63771562414394
1340,472.9266803756555
1341,477.0908963532629
1342,472.72814140509166
1343,473.6218773970581
1344,480.04605350196505
1345,473.12717711695706
1346,476.69409002632307
1347,471.46923526572743
1348,478.8611851285107
1349,470.9071093064024
1350,483.2691441714773
1351,484.2641236363697
1352,475.7455855841595
1353,479.2700243364839
1354,479.07252142280896
1355,478.5732193009022
1356,472.64716486502624
1357,481.11927774593266
1358,474.6836761720001
1359,473.70986605285293
1360,474.9005789901901
1361,483.489449291877
1362,478.3276361955659
1363,475.6728889018893
1364,483.2867828685651
1365,476.83794109518783
1366,479.65441670532806
1367,478.08886724038365
1368,484.3049740069057
