episode,reward
399,390.0153888611859
400,373.61859511049335
401,368.01863969829253
402,384.74461668734523
403,388.4403017926205
404,384.4362700059264
405,382.03679990366544
406,387.98433041370515
407,362.78492235037425
408,365.8327164989408
409,372.58757406482823
410,363.43797507621105
411,373.46469885428195
412,357.62476009591285
413,384.3986808362939
414,381.4129704218876
415,354.0067478312271
416,360.60569692890664
417,366.6137658916097
418,364.1787798826187
419,368.5497610654737
420,374.2449279182145
421,353.96726209047006
422,356.8247776179695
423,359.66657776185036
424,365.821230402445
425,368.07643336879914
426,360.4280100212906
427,361.6178508095155
428,368.66215498548064
429,364.5118617931376
430,362.01261807944
431,359.49417987307373
432,368.6957691815783
433,352.6778725584312
434,362.6594701316426
435,345.75756240708256
436,365.75898173277784
437,362.7007428551391
438,350.15362070987567
439,356.2503650703828
440,337.8845442832741
441,369.99806667349003
442,347.2602510086879
443,363.89269612322585
444,358.3329055454351
445,342.8359189254109
446,338.7131396819577
447,356.2482592638991
448,354.12051281667726
449,347.7255026105182
450,368.7181773672969
451,362.4646806382225
452,366.5017078893095
453,363.7941321632092
454,364.74533916118145
455,366.2949044956648
456,366.7210909464281
457,364.5456728630191
458,363.6708539852971
459,362.65173114642386
460,359.9385253308902
461,358.5549341722754
462,366.83461483113996
463,358.0205894661697
464,363.5522471376636
465,364.41775317661353
466,360.71213203858895
467,361.6795367643821
468,360.1963083976897
469,364.649958338708
470,362.3189266136415
471,355.86790735800196
472,360.7290847190612
473,354.25720691321703
474,352.0485129481041
475,348.83763461251124
476,342.21432143727577
477,348.07406136931746
478,324.96879982994136
479,330.26064989117464
480,332.2048079564487
481,339.90394291052974
482,340.9230442894234
483,347.8662537674561
484,336.0268066722791
485,335.29879982835826
486,348.1227645472828
487,345.86039422004035
488,343.90879345227137
489,345.9044079466227
490,350.0398499521568
491,343.69784265771995
492,348.6874738856728
493,339.91853254737987
494,337.66578567907936
495,350.13053626718585
496,345.7515390343517
497,328.50820786649217
498,347.07147817079107
499,345.9037366533115
500,340.92687192222445
501,348.71010595659465
502,335.12076407689005
503,336.2891670080856
504,326.8234670236888
505,337.79142037219395
506,338.2538121435911
507,309.10747076726
508,305.0738787422995
509,347.29712056675936
510,332.0641954550584
511,337.86448105924694
512,343.61062741899497
513,323.46561690511226
514,348.5170446784489
515,340.82998518778214
516,335.15572509785216
517,335.65291017441996
518,341.1096683707492
519,324.3531395165073
520,330.8798227111984
521,326.834178321643
522,340.24446604886106
523,347.2993335505052
524,317.69754640974503
525,313.4478564503329
526,350.04218512569264
527,349.9220927062202
528,337.29460676419507
529,316.63513341263587
530,340.315916508604
531,336.8592417434174
532,330.6060278263019
533,336.30875175229085
534,340.1802479120614
535,327.5613518522136
536,332.9175984342577
537,344.7579585395519
538,318.8985258016564
539,327.72497567447874
540,330.6579086004759
541,332.86877032983455
542,327.8753663047819
543,344.4968821753439
544,318.46880819751954
545,328.7339254436073
546,372.1051902142969
547,361.08946971418516
548,331.99495726548554
549,319.7866820263046
550,349.71875684694265
551,332.3558054549757
552,342.70083071112236
553,332.50573545051157
554,356.8979113008737
555,352.8141681810185
556,364.925300249149
557,353.9370776227542
558,365.6715358209648
559,354.97148896753475
560,331.75804973972123
561,361.166067899588
562,363.29924590253734
563,353.71159081941784
564,355.27266975150883
565,359.518277517467
566,323.87355886566445
567,322.8788343610253
568,341.44552161330495
569,350.3306374368408
570,326.2743387465142
571,345.3732554775962
572,363.1226204172846
573,358.9036432358023
574,352.38453746122065
575,347.57295397017566
576,340.935552923195
577,339.14920395170475
578,344.8786239095804
579,317.3651074488862
580,331.31753464577264
581,333.008474144109
582,344.47073878220533
583,344.41100433868684
584,326.4527551589932
585,354.1043600755826
586,346.0600893451302
587,331.49744442859753
588,344.4876825731166
589,326.9659451537067
590,317.2619796875589
591,347.192260065492
592,340.21253173200694
593,328.77664373099674
594,312.5072932046998
595,334.2651507647273
596,349.6315676533756
597,341.5684924757918
598,346.6372424193206
599,348.3852827946379
600,361.1599192033194
601,349.3781177420639
602,345.30680112925097
603,346.4968620722246
604,350.3966657364077
605,340.33373888166847
606,330.5659442687542
607,353.18950793599345
608,352.67655730663256
609,343.15858206880637
610,339.55216669931593
611,340.8319192282028
612,328.5884787334202
613,341.8971473337955
614,331.2727627204824
615,330.4883234199905
616,366.93769971894164
617,329.084215059685
618,338.26506611500224
619,321.13232417993606
620,326.54722916925914
621,344.01795081763396
622,360.95687088035294
623,335.34863122041975
624,324.11323785545807
625,326.32783273788806
626,331.9077050319053
627,352.5117463825053
628,342.26534870290146
629,354.1009050571889
630,338.8511504635624
631,343.9650507800972
632,337.323885123063
633,348.400323173091
634,347.7539091158684
635,356.9996300153944
636,338.5647076353052
637,338.6713531552638
638,342.98170198198807
639,345.5280380205171
640,346.9131213614745
641,326.4889978663971
642,352.10736495408844
643,353.7529117516359
644,343.0051598443661
645,351.09774386962846
646,329.7065100625828
647,345.5457199362183
648,325.2398822616076
649,339.3890086384979
650,316.23982548850984
651,354.75489980160654
652,340.9636884476364
653,335.2879819581744
654,340.69587069303975
655,349.49385283441114
656,342.6522343805719
657,339.29185468410867
658,325.56151827956865
659,339.7392961917114
660,319.23054494985126
661,327.1559453480841
662,334.33633738859714
663,358.5221433951104
664,336.35260327940256
665,357.8861688233237
666,342.06379495718693
667,347.1734493040692
668,338.520592598126
669,335.7140940174541
670,333.4714281876058
671,349.95178826564535
672,350.3019667754738
673,308.2431591742062
674,326.48206905018395
675,318.8627080819268
676,337.01788675938855
677,346.5123388488963
678,321.97150499986833
679,337.64841837192
680,330.306454465309
681,340.8592363118372
682,323.06399361110306
683,340.3118039683711
684,348.4431929347567
685,350.51109296853355
686,328.5822810182163
687,302.4789586965906
688,326.0994139869385
689,342.5025992744819
690,335.66548346529066
691,329.0253761352861
692,331.4323166975433
693,329.5147278815052
694,339.32400192874525
695,322.70077609452767
696,329.27342704312434
697,334.2917431785488
698,321.3520819616574
699,319.3026913911714
700,321.1496131294963
701,329.2361096535326
702,330.1705988821109
703,336.55816385680043
704,332.51338546706637
705,349.4464526605313
706,336.3754090019136
707,340.1610154757716
708,330.5289732537018
709,331.86732772288207
710,336.3162744382931
711,339.07099554981465
712,332.4864642463033
713,351.75697004363826
714,334.09701741288256
715,329.5572803116022
716,329.1068175414239
717,331.493624645693
718,315.74753770580827
719,346.2298896794005
720,348.86877133827824
721,328.3505558279799
722,316.06325525298763
723,303.24459509070823
724,330.88553288577157
725,349.6899938279157
726,334.075923371994
727,341.13491355329404
728,344.3525288558656
729,347.3967928608996
730,344.0844166920108
731,348.4544469883274
732,332.1344834853014
733,337.28999893012644
734,336.48003885299124
735,343.09437818988346
736,340.97050878886665
737,343.63779472797927
738,346.35502387335396
739,331.41804398476256
740,332.55251930858594
741,336.50396537579917
742,349.12544522861907
743,347.88943802525785
744,320.6706998178511
745,331.9021836056496
746,323.32713402617475
747,328.67441921270944
748,329.80231191402925
749,331.18097649168897
750,348.5714621318159
751,330.7332750326206
752,335.91623863908904
753,321.9017553778645
754,325.16206413518626
755,337.59433137796617
756,355.5235660763826
757,353.85412257882774
758,352.47847467116486
759,335.49689827343065
760,350.37367409570516
761,344.3014002740313
762,330.68961553937834
763,335.10223038235733
764,334.6649119375096
765,350.07459038141155
766,334.3305885917799
767,304.30994460588107
768,321.1340113454671
769,314.56100300546734
770,332.4399194034104
771,310.0941093982808
772,330.6041756794195
773,317.35168390721066
774,316.6326046553629
775,308.15712257019345
776,302.2627334851848
777,331.53937061828907
778,317.0056314384056
779,342.69975643107665
780,333.073149476782
781,333.08827144986674
782,327.833818708983
783,328.40106749573465
784,331.5301066276281
785,310.85327651606286
786,290.4508678155569
787,323.29527430907194
788,310.5493626371073
789,294.3033428707391
790,299.3027839859635
791,291.13252378469394
792,311.6271248458364
793,329.5226552274406
794,308.8582205331687
795,339.8690092381145
796,315.2536846125195
797,314.2766567415051
798,307.1019945045304
799,319.2994966296751
800,319.09625841634386
801,329.3144231839028
802,336.2422971994756
803,315.5547029640698
804,348.3728639378175
805,331.8761777594227
806,323.65644888771084
807,313.6913247733399
808,327.8919929673658
809,316.2211562293568
810,324.35428109347754
811,338.5470546233965
812,307.37589425879605
813,325.3148777218928
814,329.11096382703886
815,305.5133755878738
816,316.08087467368233
817,309.71542460250765
818,311.7675211586243
819,331.245042058507
820,312.92991237674613
821,326.35098257308886
822,340.4898465297971
823,326.5604686974043
824,299.88955622047047
825,302.73159501464323
826,325.5052377043711
827,314.8884965907227
828,335.53004998709156
829,326.8619179201866
830,328.8789354139416
831,328.30970851091644
832,292.49663855396074
833,314.67449922930444
834,328.2297456996234
835,322.1227995500399
836,290.1438387742996
837,312.2974788082943
838,305.93866535812754
839,323.88236159433853
840,317.7049639234276
841,328.08268328259857
842,344.12864244044914
843,330.51184674615024
844,301.5993966315296
845,314.87973159739215
846,333.3863025192503
847,330.8559690486914
848,314.6292568307747
849,310.54113621407424
850,310.71693073822314
851,313.49640709851576
852,304.01244076772326
853,312.7147563905985
854,313.6253439380932
855,331.89935993990395
856,320.34201950705966
857,329.45123599736667
858,345.2692791859185
859,340.13394157790054
860,335.8354447162027
861,325.256449001437
862,305.30074908715216
863,328.7228992373811
864,343.98779274646614
865,338.56221567196457
866,322.34705303953456
867,327.53031527846474
868,341.3013730218393
869,314.50439387829266
870,326.24904390683497
871,335.6713120069953
872,307.915399818812
873,319.51465080791155
874,314.22157822359475
875,315.0406389885049
876,323.7105762924257
877,330.1509057996815
878,320.23786578044843
879,338.38557027078394
880,338.4662443293745
881,336.3157329184637
882,338.7425635903509
883,311.1559951504807
884,330.71266280056403
885,350.6769205190389
886,329.8261157876704
887,316.31108995331016
888,322.3129681852904
889,337.2987077468841
890,298.9586169986391
891,306.3107217481578
892,323.2894142770743
893,312.5367787207698
894,313.5765101620583
895,322.04567602516886
896,309.442401885164
897,326.47843362739263
898,313.60195743759937
899,326.4443767188692
900,323.7400843062833
901,319.4011725908773
902,338.35988916110443
903,328.28666000692243
904,317.7067968039241
905,335.037425920885
906,326.48284556982566
907,327.33280201868746
908,334.30771333701034
909,324.4698334741731
910,319.06972389235887
911,315.6758270202014
912,298.86197552287484
913,328.66300467018254
914,309.14729807825506
915,309.13020010074564
916,325.7476788008489
917,343.4646140705567
918,337.3082033878789
919,336.96838956636554
920,312.2623329535924
921,328.85435382126633
922,337.15501959674964
923,346.38883425701385
924,315.4146324503001
925,351.34897298425165
926,327.4760544009362
927,331.8473325316614
928,335.80219468400225
929,325.301042059006
930,320.36950279286935
931,294.18986117304974
932,338.2786294050851
933,321.1825868183938
934,328.1181703148339
935,331.30852324269216
936,324.7545436196662
937,319.36182038548765
938,312.1090574911335
939,323.1320799104256
940,302.3278245032892
941,307.53012441322375
942,337.162918179519
943,312.4543953090924
944,313.6272050887297
945,322.33727153197043
946,321.3567004200489
947,337.7868046745942
948,318.85390091711866
949,335.0867608815911
950,314.9708437535631
951,287.9327430691996
952,304.5502249305813
953,307.1363429086798
954,340.5612990718576
955,319.9076378941939
956,316.6688786103451
957,314.10390699654425
958,308.1405309044833
959,298.2631473723118
960,299.218195030976
961,283.77235420501825
962,299.53972104221174
963,301.77271559782247
964,304.707653669906
965,308.55720719365786
966,306.1497101785515
967,324.97326297161214
968,299.4945243455375
969,307.7841693759122
970,303.94914077061173
971,315.40008078270023
972,328.14394300450135
973,315.53573571236825
974,307.53411774606667
975,312.67008131556963
976,310.4888080312752
977,317.9378598982839
978,323.9652169112105
979,329.890266942141
980,298.73098650000003
981,316.08750249250005
982,307.8175079908174
983,311.13222585119524
984,330.11487410499495
985,318.4136699209098
986,316.7099557435993
987,300.9215995780505
988,306.27081238941344
989,321.591377060904
990,324.51223492764007
991,311.3665123681233
992,310.24545714226286
993,342.5367590716577
994,331.7436150914293
995,301.09424594822593
996,332.2608761728633
997,320.49595241540555
998,320.68862683121233
999,328.1489572778262
1000,312.93596670708257
1001,305.8730660161333
1002,322.7667626421514
1003,326.9436070602895
1004,291.31390331987785
1005,311.5931220036062
1006,306.9152895764522
1007,304.19309810207034
1008,301.97903456928975
1009,301.1698232021087
1010,302.3064524598926
1011,338.4314205294558
1012,332.8362466311512
1013,338.20985368988283
1014,329.08748838935236
1015,335.71134213827133
1016,328.9012954255062
1017,333.59437696458593
1018,336.8756064494804
1019,340.23356338881314
1020,332.86468286207605
1021,333.2802970251571
1022,331.37431138428053
1023,312.8608603155316
1024,321.11217764810067
1025,323.4780628968759
1026,317.0845149646753
1027,294.3890118665985
1028,330.56336854736344
1029,331.0493847551802
1030,339.6621149954222
1031,334.4657509688109
1032,325.8354774853125
1033,321.1071875503939
1034,316.8094899053004
1035,312.6892049493251
1036,301.4589648174072
1037,313.293458116983
1038,342.3607005018498
1039,320.74010345192426
1040,325.0978787678104
1041,334.6565365224193
1042,326.7907786879079
1043,331.8340076805033
1044,329.554067949412
1045,329.19305534542485
1046,329.46852474369666
1047,327.00861219013706
1048,329.0515711747728
1049,327.8453138102788
1050,312.87903084845107
1051,283.89534230919617
1052,286.6387315947269
1053,298.12174142657443
1054,332.78807991840046
1055,324.6876999905605
1056,313.73489268449146
1057,313.6148477564106
1058,313.1173825867287
1059,314.4239986136901
1060,319.8713296717003
1061,315.5654293586569
1062,314.6271771608159
1063,322.82447658783235
1064,332.25404092496456
1065,330.78203617147966
1066,337.8053373001949
1067,326.8426136839372
1068,321.14227776895416
1069,317.26180376746385
1070,325.4729599556326
1071,326.9160941345633
1072,315.7431709711726
1073,317.062798718712
1074,313.7851715523728
1075,316.4411866455074
1076,308.2329301471811
1077,316.6473121046036
1078,298.55141318378867
1079,295.70103029334797
1080,291.560760908581
1081,307.9387384397754
1082,301.9081039495944
1083,315.6366256026077
1084,325.15759577626
1085,316.8034370679893
1086,324.01597536235306
1087,323.0061905376759
1088,327.02254695063505
1089,319.2054431332081
1090,321.17107756757525
1091,298.2712043692132
1092,287.52028049682315
1093,297.6143180745595
1094,296.38832480859145
1095,302.8501015165492
1096,296.26253261703255
1097,310.47821520217377
1098,294.7867037548688
1099,298.9183502120063
1100,283.86308820471413
1101,316.953450606256
1102,317.0348267359699
1103,318.42033751090906
1104,321.80742034106567
1105,326.3835643639552
1106,327.2448105358498
1107,325.2525433950844
1108,328.75460556327135
1109,303.91125714476016
1110,335.8476777665353
1111,335.48494790270837
1112,321.66441202427455
1113,318.1820048891526
1114,323.0252015952095
1115,304.15945660212907
1116,301.4360721940971
1117,323.9522005609076
1118,327.33393959386905
1119,328.15029909642317
1120,324.9892803240133
1121,329.040362646199
1122,320.1166777118709
1123,328.69196417226664
1124,330.40599081134127
1125,332.07621723072816
1126,320.8405568588635
1127,312.0240603917984
1128,301.27088640828197
1129,314.31266616456213
1130,297.59350129101824
1131,301.2466254590724
1132,301.1666995807847
1133,315.92892529219705
1134,303.1319188981285
1135,315.0449704590297
1136,299.8489480989954
1137,302.5007495197977
1138,306.7560583763087
1139,298.34731197481653
1140,305.58758870948407
1141,308.93823221580396
1142,291.1855539042146
1143,288.1471198140783
1144,297.9491896997778
1145,303.115977088598
1146,307.18089603371243
1147,312.5226186871667
1148,320.02310838303424
1149,321.0632916834887
1150,329.976499777488
1151,326.58106196911245
1152,323.9664141956071
1153,326.34873205169737
1154,330.88854983106376
1155,327.8027936253902
1156,323.9268852964504
1157,327.78405050983
1158,330.4125414420744
1159,332.2626653952022
1160,331.0471159300698
1161,319.6869990341845
1162,326.9471538956434
1163,327.0565330620263
1164,327.00276587990714
1165,324.57180372560435
1166,309.98601851578417
1167,304.92227049861725
1168,274.94617624430504
1169,309.90654803736714
1170,292.97180281468974
1171,302.3973807301947
1172,301.9827003233987
1173,300.9690956212191
1174,297.581423891291
1175,300.19999672912166
1176,303.9978590208785
1177,293.3971583017251
1178,278.2355632675006
1179,297.0821656475065
1180,299.3120481596381
1181,285.77055936222365
1182,311.36192408035475
1183,330.5432441255219
1184,323.6729394504073
1185,318.23897693895975
1186,329.31392699090236
1187,336.9682879611296
1188,330.20119750165196
1189,329.74519576705467
1190,318.99512555820263
1191,323.03755054931514
1192,297.7561702700473
1193,311.7979339955523
1194,305.127012884579
1195,307.8954272453875
1196,288.81264213629004
1197,305.8402462805981
1198,303.02480898960704
1199,298.5318341147552
1200,306.7502459807709
1201,301.4811114840852
1202,324.8171226845253
1203,320.42965989112776
1204,325.5886967725036
1205,320.70829109350655
1206,331.5298364896913
1207,335.893861299201
1208,331.7104334603618
1209,331.47888137350964
1210,326.0849224410484
1211,320.6211821530863
1212,304.1769480767034
1213,317.6252855080691
1214,297.7356080113482
1215,318.58758286856073
1216,337.6211275449231
1217,334.0263343131603
1218,308.67168326988514
1219,334.4452731917341
1220,328.7218380514722
1221,331.49397434592066
1222,336.2597290018427
1223,331.72266095640487
1224,336.6969049226852
1225,331.82667090349645
1226,333.99789745654874
1227,336.3563371340721
1228,338.24743077036453
1229,340.4896127691537
1230,342.41525274941125
1231,342.2885699120807
1232,337.6540293723058
1233,342.189595455569
1234,344.8625014891855
1235,341.7236427165118
1236,340.9772814132111
1237,341.88312702710056
1238,334.12224546301996
1239,335.8921130603263
1240,328.47101138285603
1241,317.6709984013024
1242,341.2177668923034
1243,339.3255701885301
1244,338.5447027770264
1245,326.54804693516263
1246,337.11569473901443
1247,331.30058879010784
1248,331.4541316429872
1249,347.0961013455147
1250,325.31348817653543
1251,336.28584008849947
1252,333.91655263636056
1253,336.0819705137412
1254,331.29174912876454
1255,335.0917106592636
1256,334.2761494752648
1257,335.4783703654623
1258,305.750154608568
1259,263.31583780015467
1260,257.2146204739909
1261,266.4024180785814
1262,267.0011952363426
1263,269.0134570546274
1264,270.5703160771581
1265,276.13704381751427
1266,274.20849669838213
1267,283.54506459155425
1268,269.99114270411746
1269,275.1960816431272
1270,272.8120862365611
1271,273.3453608433688
1272,274.1632830349667
1273,273.66735985859435
1274,276.3663563950209
1275,270.2625470975187
1276,274.98706752766435
1277,273.671591690288
1278,274.20161328700175
1279,273.19625940248716
1280,277.02711270531427
1281,267.58971641016547
1282,270.7716065717105
1283,278.63423458411603
1284,275.5969303313849
1285,304.0552843160679
1286,277.31372362326255
1287,258.3913214111512
1288,266.81684671285893
1289,256.10813849980536
1290,208.4860177231527
1291,215.80584690723973
1292,213.97549873271012
1293,213.20732853978475
1294,212.1076741837054
1295,207.05370861736634
1296,200.26723482416617
1297,233.2142504935178
1298,237.22965603069892
1299,229.0150201912916
1300,244.484507941096
1301,242.07673492170068
1302,239.26675199312186
1303,242.88701317456122
1304,240.10844716673452
1305,247.08362421363657
1306,239.62347615323105
1307,245.85915429744503
1308,252.7756908918525
1309,245.63130104774714
1310,241.50627794085557
1311,244.0803664890316
1312,287.83850448167277
1313,280.79173458949333
1314,288.7159301691189
1315,293.25802414918695
1316,289.67438705268745
1317,288.1261244156551
1318,222.7673660158986
1319,167.49303976604475
1320,214.09193264500524
1321,187.90370202947972
1322,215.22578769842136
1323,209.37258723497916
1324,213.77626037615667
1325,202.42715077145755
1326,215.08109152903447
1327,206.99482959280053
1328,209.45713353254484
1329,219.38791744223622
1330,216.95423820898515
1331,226.44609223231922
1332,246.45343742079984
1333,305.19561964901476
1334,297.0537340373585
1335,296.06942011712584
1336,294.07645926060826
1337,286.4402937649722
1338,304.13560298930366
1339,289.69951189256653
1340,291.9418615802397
1341,279.90360989759955
1342,282.0775517752055
1343,280.7744353262031
1344,263.95065462839284
1345,282.72652920645214
1346,267.2687382122432
1347,264.29061862800916
1348,226.78524023599059
1349,271.50871839352726
1350,274.5258450277429
1351,254.0453820066554
1352,246.1397740014683
1353,250.69732957820486
1354,246.0851459241982
1355,253.36083725362775
1356,262.29643438717926
1357,261.13660523056495
1358,257.67112076695497
1359,261.2840795672541
1360,256.6088526628824
1361,252.8394413240359
1362,255.30781578722863
1363,261.67574600189164
1364,254.65404910836796
1365,254.8869309020455
1366,283.9062641123784
1367,241.7246483700867
1368,228.42592283359699
1369,268.3827933078969
