log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
12326,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2825530245900154,5.326596030499786,5.6091490550898015,True,0.080932,143,False,0.0,969.998336
12327,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.35963498521596193,5.909548024646938,6.2691830098629,True,0.100341,57,False,0.0,969.998336
12328,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3194369492121041,6.224121025297791,6.543557974509895,True,0.078551,48,False,0.0,969.998336
12329,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.3337450325489044,0.14126405585557222,0.47500908840447664,True,0.0,61,False,0.0,970.002432
12330,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.345445005223155,4.714429029263556,5.059874034486711,True,0.069702,81,False,0.0,970.006528
12331,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2915519871748984,4.99478098936379,5.286332976538688,True,0.082763,64,False,0.0,970.010624
12332,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.28647499857470393,4.803001007530838,5.089476006105542,True,0.082214,22,False,0.0,970.01472
12333,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.24907698389142752,4.807474033441395,5.056551017332822,True,0.076294,70,False,0.0,970.018816
12334,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.34903601044788957,6.5279160044156015,6.876952014863491,True,0.088623,57,False,0.0,970.018816
12335,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.31348300399258733,5.072059982921928,5.3855429869145155,True,0.100281,48,False,0.0,970.018816
12336,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.33948099007830024,0.1425740192644298,0.48205500934273005,True,0.0,61,False,0.0,970.022912
12337,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.2434530179016292,5.866235005669296,6.109688023570925,True,0.081482,104,False,0.0,970.022912
12338,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.31728000612929463,5.306909035425633,5.624189041554928,True,0.098571,121,False,0.0,970.031104
12339,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4109540022909641,5.73728495510295,6.1482389573939145,True,0.084167,42,False,0.0,970.0352
12340,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.278374005574733,5.322439013980329,5.600813019555062,True,0.082459,144,False,0.0,970.0352
12341,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3319059615023434,5.936328030657023,6.268233992159367,True,0.126893,23,False,0.0,970.039296
12342,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3702270332723856,5.819113983307034,6.189341016579419,True,0.187133,48,False,0.0,970.039296
12343,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.4240300040692091,0.16007001977413893,0.584100023843348,True,0.0,61,False,0.0,970.043392
12344,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.34098298056051135,5.180088977795094,5.521071958355606,True,0.147521,81,False,0.0,970.043392
12345,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.37309201434254646,6.520946975797415,6.894038990139961,True,0.158691,75,False,0.0,970.043392
12346,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.40058704325929284,5.31188101740554,5.712468060664833,True,0.149292,77,False,0.0,970.047488
12347,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.345821026712656,5.934451008215547,6.280272034928203,True,0.175353,70,False,0.0,970.051584
12348,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.4196049994789064,5.620545009151101,6.0401500086300075,True,0.192016,57,False,0.0,970.05568
12349,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3979530301876366,5.761090957093984,6.1590439872816205,True,0.181762,55,False,0.0,970.05568
12350,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.3808140172623098,0.1487869885750115,0.5296010058373213,True,0.036011,35,False,0.0,970.05568
